no	station	url
2007	ベグレビル〔アルバータ〕 - カナダ   緯度：53.51°N   経度：112.10°W   高度：639 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71458
2008	ベレンズリバー〔マニトバ州〕 - カナダ   緯度：52.36°N   経度：97.02°W   高度：222 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71158
2009	ベーカーレーク〔ヌナバット準州〕 - カナダ   緯度：64.32°N   経度：96.00°W   高度：51 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71356
2010	ベーコモー〔ケベック〕 - カナダ   緯度：49.26°N   経度：68.15°W   高度：130 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71829
2011	ホワイトコート〔アルバータ〕 - カナダ   緯度：54.14°N   経度：115.78°W   高度：785 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71256
2012	ホワイトコート〔アルバータ州〕 - カナダ   緯度：54.14°N   経度：115.79°W   高度：782 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71930
2013	ホワイトホース〔ユーコン準州〕 - カナダ   緯度：60.71°N   経度：135.07°W   高度：706 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71964
2014	ホープデール〔ニューファンドランド・ラブラドル州〕 - カナダ   緯度：55.45°N   経度：60.22°W   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71900
2015	ホールビーチ〔ヌナバット準州〕 - カナダ   緯度：68.78°N   経度：81.24°W   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71320
2016	ホールマン〔ノースウェスト準州〕 - カナダ   緯度：70.76°N   経度：117.80°W   高度：30 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71029
2017	ボーデ〔アルバータ〕 - カナダ   緯度：52.12°N   経度：110.10°W   高度：687 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71214
2018	ボーデン〔オンタリオ〕 - カナダ   緯度：44.27°N   経度：79.91°W   高度：222 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71534
2019	ボーポール〔ケベック〕 - カナダ   緯度：46.84°N   経度：71.20°W   高度：10 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71578
2020	ポルトーバスク〔ニューファンドランド州〕 - カナダ   緯度：47.57°N   経度：59.15°W   高度：40 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71197
2021	ポンドインレット〔ヌナバット準州〕 - カナダ   緯度：72.69°N   経度：77.96°W   高度：65 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71576
2022	ポートアルバーニ〔ブリティッシュコロンビア州〕 - カナダ   緯度：49.32°N   経度：124.93°W   高度：76 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71475
2023	ポートコルボーン〔オンタリオ〕 - カナダ   緯度：42.87°N   経度：79.25°W   高度：184 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71463
2024	ポートハーディ〔ブリティッシュコロンビア州〕 - カナダ   緯度：50.68°N   経度：127.37°W   高度：22 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71109
2025	ポートメニア〔ケベック州〕 - カナダ   緯度：49.84°N   経度：64.29°W   高度：55 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71810
2026	マウントフォレスト〔オンタリオ〕 - カナダ   緯度：43.98°N   経度：80.75°W   高度：414 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71631
2027	マスコカ〔オンタリオ州〕 - カナダ   緯度：44.97°N   経度：79.30°W   高度：282 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71630
2028	マタガミ〔ケベック州〕 - カナダ   緯度：49.76°N   経度：77.79°W   高度：281 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71821
2029	マッケンジー〔ブリティッシュコロンビア州〕 - カナダ   緯度：55.31°N   経度：123.14°W   高度：690 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71944
2030	マニワキ〔ケベック州〕 - カナダ   緯度：46.28°N   経度：75.99°W   高度：200 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71721
2031	マルトル〔ノースウェスト準州〕 - カナダ   緯度：63.13°N   経度：117.25°W   高度：271 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71163
2032	マーシー岬〔ヌナバット準州〕 - カナダ   緯度：64.96°N   経度：63.58°W   高度：583 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71975
2033	ミスクー島〔ニューブランズウィック〕 - カナダ   緯度：48.01°N   経度：64.49°W   高度：4 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71719
2034	ムースジョー〔サスカチュワン〕 - カナダ   緯度：50.33°N   経度：105.54°W   高度：577 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71539
2035	ムースジョー〔サスカチュワン州〕 - カナダ   緯度：50.33°N   経度：105.55°W   高度：577 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71864
2036	ムースニー〔オンタリオ州〕 - カナダ   緯度：51.29°N   経度：80.62°W   高度：9 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71309
2037	メディシンハット〔アルバータ州〕 - カナダ   緯度：50.03°N   経度：110.72°W   高度：715 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71026
2038	メドウレーク〔サスカチュワン州〕 - カナダ   緯度：54.13°N   経度：108.52°W   高度：480 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71125
2039	メリタ〔マニトバ〕 - カナダ   緯度：49.28°N   経度：100.99°W   高度：446 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71447
2040	メルフォート〔サスカチュワン〕 - カナダ   緯度：52.82°N   経度：104.60°W   高度：490 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71456
2041	メープルクリーク〔サスカチュワン〕 - カナダ   緯度：49.90°N   経度：109.47°W   高度：767 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71453
2042	モントリオール - カナダ   緯度：45.47°N   経度：73.74°W   高度：32 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71183
2043	モントリオール／トルドー国際空港〔ケベック州〕 - カナダ   緯度：45.47°N   経度：73.75°W   高度：36 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71627
2044	モン岬〔ケベック〕 - カナダ   緯度：49.32°N   経度：67.38°W   高度：6 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71427
2045	モールドベイ〔ノースウェスト準州〕 - カナダ   緯度：76.24°N   経度：119.35°W   高度：2 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71989
2046	ヤスカエイド湖〔ヌナバット準州〕 - カナダ   緯度：57.26°N   経度：117.30°W   高度：455 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71507
2047	ヤーマス〔ノバスコシア州〕 - カナダ   緯度：43.83°N   経度：66.09°W   高度：43 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71603
2048	ユーリカ〔ヌナバット準州〕 - カナダ   緯度：79.98°N   経度：85.93°W   高度：10 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71917
2049	ヨーホー国立公園〔ブリティッシュコロンビア〕 - カナダ   緯度：51.44°N   経度：116.34°W   高度：1615 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71786
2050	ラクラビーシュ〔アルバータ〕 - カナダ   緯度：54.77°N   経度：112.02°W   高度：567 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71316
2051	ラコーム〔アルバータ〕 - カナダ   緯度：52.45°N   経度：113.76°W   高度：860 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71242
2052	ラストマウンテン湖〔サスカチュワン〕 - カナダ   緯度：51.42°N   経度：105.25°W   高度：497 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71556
2053	ラテューク〔ケベック〕 - カナダ   緯度：47.41°N   経度：72.79°W   高度：169 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71378
2054	ラベー〔ケベック〕 - カナダ   緯度：48.30°N   経度：70.92°W   高度：152 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71388
2055	ラロンジュ〔サスカチュワン州〕 - カナダ   緯度：55.15°N   経度：105.27°W   高度：379 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71586
2056	ランキンインレット〔ヌナバット準州〕 - カナダ   緯度：62.82°N   経度：92.12°W   高度：32 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71083
2057	ランズダウンハウス〔オンタリオ州〕 - カナダ   緯度：52.20°N   経度：87.94°W   高度：253 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71846
2058	リジャイナ〔サスカチュワン〕 - カナダ   緯度：50.43°N   経度：104.67°W   高度：577 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71514
2059	リジャイナ〔サスカチュワン州〕 - カナダ   緯度：50.43°N   経度：104.67°W   高度：578 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71863
2060	リットン〔ブリティッシュコロンビア州〕 - カナダ   緯度：50.22°N   経度：121.58°W   高度：225 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71891
2061	リバプール湾〔ノースウェスト準州〕 - カナダ   緯度：69.60°N   経度：130.91°W   高度：102 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71960
2062	リビエールデュルー〔ケベック州〕 - カナダ   緯度：47.81°N   経度：69.55°W   高度：146 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71715
2063	リルエット〔ブリティッシュコロンビア〕 - カナダ   緯度：50.68°N   経度：121.93°W   高度：235 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71999
2064	リンレーク〔マニトバ州〕 - カナダ   緯度：56.86°N   経度：101.08°W   高度：357 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71078
2065	リーダー〔サスカチュワン〕 - カナダ   緯度：50.91°N   経度：109.50°W   高度：676 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71459
2066	ルツェルケ〔ノースウェスト準州〕 - カナダ   緯度：62.42°N   経度：110.69°W   高度：179 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71529
2067	ルーインノランダ〔ケベック〕 - カナダ   緯度：48.25°N   経度：79.03°W   高度：318 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71734
2068	レスブリッジ DEMO FARM〔アルバータ〕 - カナダ   緯度：49.68°N   経度：112.75°W   高度：903 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71509
2069	レスブリッジ〔アルバータ〕 - カナダ   緯度：49.69°N   経度：112.77°W   高度：910 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71243
2070	レゾリューション島〔ヌナバット準州〕 - カナダ   緯度：61.60°N   経度：64.63°W   高度：368 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71972
2071	レゾリュート〔ヌナバット準州〕 - カナダ   緯度：74.72°N   経度：94.98°W   高度：30 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71018
2072	レッドディア〔アルバータ〕 - カナダ   緯度：52.18°N   経度：113.89°W   高度：905 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71878
2073	レース岬〔ニューファンドランド・ラブラドル〕 - カナダ   緯度：46.66°N   経度：53.08°W   高度：26 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71800
2074	ロイドミンスター〔アルバータ〕 - カナダ   緯度：53.31°N   経度：110.07°W   高度：669 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71871
2075	ロッキーマウンテンハウス〔アルバータ州〕 - カナダ   緯度：52.42°N   経度：114.91°W   高度：988 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71928
2076	ロックグレン〔サスカチュワン〕 - カナダ   緯度：49.17°N   経度：105.98°W   高度：917 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71135
2077	ロベルバル〔ケベック〕 - カナダ   緯度：48.52°N   経度：72.27°W   高度：179 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71728
2078	ロング岬〔オンタリオ〕 - カナダ   緯度：42.57°N   経度：80.05°W   高度：175 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71464
2079	ロンドン〔オンタリオ州〕 - カナダ   緯度：43.03°N   経度：81.15°W   高度：278 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71622
2080	ローズタウン EAST〔サスカチュワン〕 - カナダ   緯度：51.57°N   経度：107.92°W   高度：586 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71510
2081	ローリー島〔ヌナバット準州〕 - カナダ   緯度：69.08°N   経度：79.03°W   高度：41 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71088
2082	ワイアートン〔オンタリオ州〕 - カナダ   緯度：44.75°N   経度：81.11°W   高度：222 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71633
2083	ワスケスーレーク〔サスカチュワン〕 - カナダ   緯度：53.92°N   経度：106.07°W   高度：569 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71454
2084	ワトソンレーク〔ユーコン準州〕 - カナダ   緯度：60.12°N   経度：128.82°W   高度：690 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71199
2085	カマグエイ - キューバ   緯度：21.40°N   経度：77.85°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78355
2086	グアンタナモ - キューバ   緯度：19.90°N   経度：75.13°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78367
2087	サンアントニオ岬〔ピナルデルリオ〕 - キューバ   緯度：21.87°N   経度：84.95°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78310
2088	ハバナ - キューバ   緯度：23.17°N   経度：82.35°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78325
2089	グアドループ島 - グアドループ・サンマルタン・サンバルテレミ島   緯度：16.26°N   経度：61.52°W   高度：11 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78897
2090	サンバルテレミ島 - グアドループ・サンマルタン・サンバルテレミ島   緯度：17.90°N   経度：62.85°W   高度：44 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78894
2091	オーエンロバーツ国際空港 - ケイマン諸島   緯度：19.29°N   経度：81.36°W   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78384
2092	サンホセ - コスタリカ   緯度：9.98°N   経度：84.18°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78762
2093	プエルトリモン - コスタリカ   緯度：9.97°N   経度：83.02°W   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78767
2094	プンタレナス - コスタリカ   緯度：9.97°N   経度：84.83°W   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78760
2095	リベリア - コスタリカ   緯度：10.60°N   経度：85.53°W   高度：80 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78774
2096	サンアンドレス島 - コロンビア   緯度：12.58°N   経度：81.72°W   高度：1 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=80001
2097	プロビデンシア島 - コロンビア   緯度：13.37°N   経度：81.35°W   高度：6 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=80002
2098	サンピエール - サンピエール・ミクロン   緯度：46.77°N   経度：56.18°W   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71805
2099	キングストン／ノーマンマレー国際空港 - ジャマイカ   緯度：17.93°N   経度：76.78°W   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78397
2100	モンテゴベイ - ジャマイカ   緯度：18.50°N   経度：77.92°W   高度：1 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78388
2101	トバゴ島 - トリニダード・トバゴ   緯度：11.15°N   経度：60.83°W   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78962
2102	トリニダード島/PIARCO INT. AIRPORT - トリニダード・トバゴ   緯度：10.62°N   経度：61.35°W   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78970
2103	サントドミンゴ - ドミニカ共和国   緯度：18.43°N   経度：69.88°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78486
2104	プエルトプラタ - ドミニカ共和国   緯度：19.75°N   経度：70.55°W   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78458
2105	フィガルパ - ニカラグア   緯度：12.10°N   経度：85.37°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78735
2106	マナグア - ニカラグア   緯度：12.15°N   経度：86.17°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78741
2107	ナッソー - バハマ   緯度：25.05°N   経度：77.47°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78073
2108	バミューダ - バミューダ諸島   緯度：32.37°N   経度：64.68°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78016
2109	グラントリーアダムズ - バルバドス   緯度：13.07°N   経度：59.48°W   高度：50 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78954
2110	サンフアン - プエルトリコ   緯度：18.43°N   経度：65.99°W   高度：4 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78526
2111	ベリーズ/フィリップ - ベリーズ   緯度：17.53°N   経度：88.30°W   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78583
2112	サンペドロスラ - ホンジュラス   緯度：15.45°N   経度：87.93°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78708
2113	テグシガルパ - ホンジュラス   緯度：14.05°N   経度：87.22°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78720
2114	プエルトレンピラ - ホンジュラス   緯度：15.22°N   経度：83.80°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78711
2115	ラセイバ - ホンジュラス   緯度：15.73°N   経度：86.87°W   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78705
2116	ルラマンタン - マルチニーク島   緯度：14.60°N   経度：61.00°W   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=78925
2117	アカプルコ〔ゲレロ州〕 - メキシコ   緯度：16.75°N   経度：99.75°W   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76805
2118	アグアスカリエンテス〔アグアスカリエンテス州〕 - メキシコ   緯度：21.85°N   経度：102.28°W   高度：1877 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76571
2119	アリアガ〔チアパス州〕 - メキシコ   緯度：16.23°N   経度：93.90°W   高度：48 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76840
2120	アルタル〔ソノラ州〕 - メキシコ   緯度：30.72°N   経度：111.83°W   高度：397 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76113
2121	イダルゴデルパラル〔チワワ州〕 - メキシコ   緯度：26.92°N   経度：105.67°W   高度：1785 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76323
2122	エルモシージョ〔ソノラ州〕 - メキシコ   緯度：29.08°N   経度：110.93°W   高度：211 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76160
2123	エンパルメ〔ソノラ州〕 - メキシコ   緯度：27.95°N   経度：110.80°W   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76256
2124	オアハカデフアレス〔オアハカ州〕 - メキシコ   緯度：17.07°N   経度：96.70°W   高度：1519 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76775
2125	オリサバ〔ベラクルス州〕 - メキシコ   緯度：18.85°N   経度：97.10°W   高度：1259 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76737
2126	カンペチェ〔カンペチェ州〕 - メキシコ   緯度：19.83°N   経度：90.50°W   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76695
2127	クエルナバカ〔モレロス州〕 - メキシコ   緯度：18.88°N   経度：99.23°W   高度：1618 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76726
2128	クリアカン〔シナロア州〕 - メキシコ   緯度：24.63°N   経度：107.43°W   高度：39 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76412
2129	グアナフアト〔グアナフアト州〕 - メキシコ   緯度：21.00°N   経度：101.28°W   高度：1999 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76577
2130	ケレタロ〔ケレタロ州〕 - メキシコ   緯度：20.58°N   経度：100.40°W   高度：1880 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76625
2131	コミタンデドミンゲス〔チアパス州〕 - メキシコ   緯度：16.23°N   経度：92.13°W   高度：1646 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76848
2132	コリマ〔コリマ州〕 - メキシコ   緯度：19.23°N   経度：103.72°W   高度：444 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76658
2133	サカテカス〔サカテカス州〕 - メキシコ   緯度：22.78°N   経度：102.57°W   高度：2612 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76525
2134	サモラデイダルゴ〔ミチョアカン州〕 - メキシコ   緯度：19.98°N   経度：102.32°W   高度：1562 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76662
2135	サリナクルス〔オアハカ州〕 - メキシコ   緯度：16.17°N   経度：95.17°W   高度：2 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76833
2136	サルティージョ〔コアウイラ州〕 - メキシコ   緯度：25.37°N   経度：101.02°W   高度：1790 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76390
2137	サンクリストバルデラスカサス〔チアパス州〕 - メキシコ   緯度：16.73°N   経度：92.63°W   高度：2115 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76845
2138	サンルイスポトシ〔サンルイスポトシ州〕 - メキシコ   緯度：22.20°N   経度：101.02°W   高度：1883 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76539
2139	シウダーオブレゴン〔ソノラ州〕 - メキシコ   緯度：27.48°N   経度：109.92°W   高度：38 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76258
2140	シウダーグスマン〔ハリスコ州〕 - メキシコ   緯度：19.72°N   経度：103.47°W   高度：1515 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76656
2141	シウダーコンスティチュシオン〔バハカリフォルニアスル州〕 - メキシコ   緯度：25.00°N   経度：111.63°W   高度：48 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76402
2142	シウダービクトリア〔タマウリパス州〕 - メキシコ   緯度：23.73°N   経度：99.17°W   高度：336 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76491
2143	ソトラマリナ〔タマウリパス州〕 - メキシコ   緯度：23.77°N   経度：98.20°W   高度：21 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=76499
